<<<<<<< HEAD
timestamp,author_id,tweet_text,retweet_count,reply_count,favorite_count,sentiment_score
2022-05-01 15:59:44+00:00,1313221169529708545,b'Ted Talks with Elon Musk i viewed last night and british guy thats lived generationally on wealth comes up against the Tesla CEO. Was he talking about billions or was he talking about trillions being spent like billions. In life you just never really know\xf0\x9f\x92\xa1',0,0,0
2022-05-01 15:59:36+00:00,1494042232609026050,"b'Detroit rivalry remains even as GM, Ford and Stellantis take on\xc2\xa0Tesla https://t.co/bSmf9HNDyK'",0,0,0
2022-05-01 15:59:21+00:00,1316629993674293248,b'Tesla clone  #HTML5  #CSS3 #javascript  #Teslaclone   #webdevelopment  \xf0\x9f\xa7\x91\xe2\x80\x8d\xf0\x9f\x92\xbb Source code: https://t.co/641ECVX6zn  \xf0\x9f\x94\xb4 Live demo: https://t.co/aW5JyIRYfq https://t.co/SEJM1BGcxA',2,0,2
2022-05-01 15:58:34+00:00,1489002397125029890,b'Years to $1T market cap:  #Bitcoin: 12 years #Tesla: 18 years #Google: 21 years #Amazon: 24 years #Apple: 42 years #Microsoft: 44 years',0,0,0
2022-05-01 15:58:25+00:00,1519278969148919808,"b'I want to take a modern Tesla powerplant and gently place it in a 1905 Baker Electric Runabout..  Back in the day, they had about 3/4 of a horsepower, or about 0,55 kW. It weighed about 290 kg.  Hey @elonmusk and @SpaceX do you have the budget to build this rocketship?'",0,0,0
2022-05-01 15:58:21+00:00,1499779555518783493,b'A dozen Tesla models stripped of their wheels\xc2\xa0overnight https://t.co/QsEuJOULkh',0,0,0
2022-05-01 15:57:58+00:00,1462707064392671235,b'Elon Musk Buys Everything https://t.co/gotqf6Palu\xef\xbf\xbc\xef\xbf\xbc #nft #crypto #cryptonews #nfts #shib #bitcoin #ethereum #100xgems #marketwatch #eth #cryptowatch #plugtoken #ada #altcoins #altseason #elonmusk #tesla #spacex',0,0,1
2022-05-01 15:57:48+00:00,17866741,"b""Giving up on EVs. ID4 is a train-wreak of a car and charging anxiety for regular long trips too much. If I ever go back it'll be a Tesla but charging infrastructure in this county is a joke""",0,0,2
2022-05-01 15:57:39+00:00,15150904,"b'Some really stupid rationalizations for ""hating Elon Musk"" by the libertarians &amp; Wrong Wing pundits.  1. I don\'t like Musk\'s plans as (vaguely) stated for Twitter.  2. I\'m a happy Tesla owner &amp; support his plan to get up to 20% of the new car market with a full range of vehicles.'",0,0,1
2022-05-01 15:57:32+00:00,1519422344904814598,"b""That \xe2\x80\x9cTrain\xe2\x80\x9d gizmo  really works. I got 48 followers now. Ok, it's not 1000, but that's what I'm hoping for. I was told at 1000 I get a free Tesla. I love Mr. Musk. He's got a poor choice in women, though. AOC is just not suitable for such an intelligent man.""",3,2,11
2022-05-01 15:57:22+00:00,1520264284680327169,"b'Please erase my $250,000 College loan debt....the Underwater Basket weaving Transwoke Doctorate degree i spent 15 yrs aquiring has only made me eligible to work for non-profit organizations and i can hardly afford to pay to charge my $120,000 Tesla....help President Biden'",0,0,1
2022-05-01 15:57:18+00:00,346853240,"b'So, anyone thinking about getting the new Tesla phone?'",0,3,1
2022-05-01 15:57:08+00:00,822222,"b'Tesla Model 3, 2 Years &amp; 50K Miles: What Does Car And Driver Think? https://t.co/KY3ioFduGa https://t.co/UFPiO9E910'",0,0,0
2022-05-01 15:56:59+00:00,1336616210767642627,b'Looking forward to seeing Giga Berlin and Austin putting up significant production numbers in Q2 delivery report #Tesla',1,3,68
2022-05-01 15:56:06+00:00,14340043,b'I wish I were rich enough to choose not to buy a Tesla.',0,0,2
2022-05-01 15:56:05+00:00,1170848942784995331,"b'Detroit rivalry remains even as GM, Ford and Stellantis take on\xc2\xa0Tesla https://t.co/5GDNHm4SFn'",0,0,0
2022-05-01 15:56:03+00:00,408126877,b'BMZX Tesla Home Charger Box Charging Cable Organizer Box Distribution Storage Bo - https://t.co/GgwrViVQPl  #Tesla #ElonMusk #TeslaModel3 #TeslaModelX #TeslaPlaid https://t.co/ICEtamTvN5',0,0,0
2022-05-01 15:55:53+00:00,1299405437121560577,"b'Looked in his eyes and I knew he wanted to fuck me\xe2\x80\x94off the Tesla, yessir. https://t.co/Cy88winF08'",1,1,20
2022-05-01 15:55:41+00:00,592737601,"b""I'm listening to 'Rock Me To The Top' by Tesla on Dash Radio - https://t.co/t1trM4hJPe https://t.co/Cy1kbMpQTn""",0,0,0
2022-05-01 15:55:20+00:00,1068345902790729729,b'questions in my mind... if glasses can darken in the sun would window glass doing the same thing help keep a house cool?  could a high frequency tesla type field  help create rain by getting molecules of water to condense?  can a molten salt reactor burn nuclear waste to neutral?',0,0,0
2022-05-01 15:54:54+00:00,1431294347228684296,"b'\xe2\x81\xa6@AOC\xe2\x81\xa9 who do you think you are Bartender? Btw, thanks for buying a Tesla. \xf0\x9f\x91\x8d#DisgustedDemocrat https://t.co/GLoSN12PpB'",0,0,0
2022-05-01 15:54:36+00:00,922998377717096448,b'Nikola Tesla #Tesla @elonmusk could you DM me and do some explaining? \xf0\x9f\xa4\xa3 https://t.co/J6i4VModqo',0,0,0
2022-05-01 15:54:16+00:00,113761627,"b'Sheetz might be the perfect supercharger location... Open 24/7, lounge area to hang out, and quick food for those 20+ min stops. I plugged in, grabbed a coffee and a sandwich, used the bathroom, and was back on the road after eating \xf0\x9f\x94\x8b  @sheetz @TeslaCharging @Tesla @elonmusk https://t.co/X8kPxQJDDV'",0,6,14
2022-05-01 15:53:56+00:00,17437130,"b'$TSLA looks to have a big move incoming. With this market, might as well be prepared either way. @elonmusk also just basically collateralized #tesla shares. Last time he did this (2021 loaned to shorts), he caused a short squeeze on the stock.  Move to either $650-700, or $1200! https://t.co/9Jpv1uWVj8'",0,1,2
2022-05-01 15:53:13+00:00,1309201346403471366,"b""Today's night, on On Gear, Jeremy kills 68 Tesla terrorists, Richard gets moronically shot by a 1649 Honda Civic and James masturbates 5 Colombian poor families.""",0,0,0
2022-05-01 15:53:05+00:00,1518750749676605440,"b'\xe2\x80\x9cI am so pissed that a rich, egomaniac was able to purchase Twitter. Being wealthy shouldn\xe2\x80\x99t be a reason to control huge entities like this. Gonna order some stuff off of Amazon on my iPhone then get in my Tesla and go get a frappe from Starbucks.\xe2\x80\x9d'",0,0,1
2022-05-01 15:52:55+00:00,1200567982390427648,b'I thought everyone liked to be able to win things. And get discounts on audio or graphic design services check out @BOSSDOGNFTS and mint yourself a boss dog today and you can also possibly be the lucky one to win a Tesla of your choosing.  Here is our roadmap https://t.co/4J3S6Z1gjH',0,0,0
